"Countries"	"Type"	"IMPORTATIONS"	"REL_IMP"	"EXPORTATIONS"	"REL_EXP"	"Cropland.2001"	"Cropland.2015"	"var.cropland.01.15"	"Prop_dep.crops.Exp"	"VP.production"	"dependent.production"	"non.dependent.production"	"total.production"	"VP.cons"	"VNP.non.dep.cons"	"dep.cons"	"non.dep.cons"	"total.cons"	"dep.imp.VP.cons"	"dep.imp.non.dep.cons"	"dep.imp.cons"	"cropland.adj.to.vegetation"	"PropCropNearNature_600m_mean"	"PropCropNearNature_600m2001"	"PropCropNearNature_600m2015"	"total.cropland"	"Contact"	"NoContact"	"avg.HDI"	"HDI_exp"	"HDI_imp"	"population"	"country.area.2015"	"forest.land.2015"	"part.protectedland.total.land"
"Senegal"	"Total"	"1715658.8"	"0.00350581060133062"	"161734.533333333"	"0.000369109366480156"	"2221482"	"2914000"	"1.31173693957457"	"1"	"304395.595467205"	"2838883.06666667"	"2838883.06666667"	"2838883.06666667"	"309153.428541156"	"2559846.10479218"	"2868999.53333333"	"4362690.86666667"	"4392807.33333333"	"0.00428977311347926"	"0.0157754547547499"	"0.390560903270513"	"0.531888450030585"	"0.531888450030585"	"0.532877799373132"	"0.530833376405306"	"43282946586.3125"	"23021652506.6075"	"20261294079.7049"	0.443733333	0.81036354	0.674756958	12121344	19671	8273	0.420568349
"Serbia"	"Pollinator dependent"	"188874.384615385"	"0.00101321380650679"	"304555.384615385"	"0.00177189843998582"	"669764"	"566462"	"0.845763582396187"	"1"	"674299.036281176"	"11958751.2307692"	"11958751.2307692"	"11958751.2307692"	"618022.310810592"	"11225047.9199586"	"11843070.2307692"	"10482124.9230769"	"10366443.9230769"	"0.00316804508728984"	"0.0177030516606722"	"0.0182197854941296"	"0.517687053160036"	"0.517687053160036"	"0.519289856337402"	"0.51907235595517"	"38413946507.4145"	"19886515309.5723"	"18527431197.8422"	NA	NA	NA	NA	NA	NA	NA
"Serbia"	"Total"	"372392.076923077"	"0.000760953221659489"	"1964699.38461538"	"0.00448382253457726"	"2827290"	"2445904"	"0.865105454339668"	"1"	"674299.036281176"	"11958751.2307692"	"11958751.2307692"	"11958751.2307692"	"618022.310810592"	"11225047.9199586"	"11843070.2307692"	"10482124.9230769"	"10366443.9230769"	"0.00316804508728984"	"0.160145949017707"	"0.0359228371548018"	"0.517687053160036"	"0.517687053160036"	"0.519289856337402"	"0.51907235595517"	"38413946507.4145"	"19886515309.5723"	"18527431197.8422"	NA	NA	NA	NA	NA	NA	NA
"Serbia"	"VNP"	"339550.715179907"	"0.000741828828078104"	"1875581.29740163"	"0.0046119354929341"	"1037144.63341579"	"903466.83382552"	"0.871109780368811"	"6.15842435283243"	"674299.036281176"	"11958751.2307692"	"11958751.2307692"	"11958751.2307692"	"618022.310810592"	"11225047.9199586"	"11843070.2307692"	"10482124.9230769"	"10366443.9230769"	"0.00316804508728984"	"0.0177030516606722"	"0.0182197854941296"	"0.517687053160036"	"0.517687053160036"	"0.519289856337402"	"0.51907235595517"	"38413946507.4145"	"19886515309.5723"	"18527431197.8422"	NA	NA	NA	NA	NA	NA	NA
"Serbia"	"VP"	"32841.3617431694"	"0.00103748875905476"	"89118.087213753"	"0.00282957855562063"	"347801.651339964"	"294034.764899077"	"0.845763582396187"	"0.292617013901422"	"674299.036281176"	"11958751.2307692"	"11958751.2307692"	"11958751.2307692"	"618022.310810592"	"11225047.9199586"	"11843070.2307692"	"10482124.9230769"	"10366443.9230769"	"0.00316804508728984"	"0.0177030516606722"	"0.0182197854941296"	"0.517687053160036"	"0.517687053160036"	"0.519289856337402"	"0.51907235595517"	"38413946507.4145"	"19886515309.5723"	"18527431197.8422"	NA	NA	NA	NA	NA	NA	NA
"Serbia"	"Non pollinator dependent"	"183517.692307692"	"0.000605739726324106"	"1660144"	"0.00623424619469841"	"2157526"	"1879442"	"0.871109780368811"	"1"	"674299.036281176"	"11958751.2307692"	"11958751.2307692"	"11958751.2307692"	"618022.310810592"	"11225047.9199586"	"11843070.2307692"	"10482124.9230769"	"10366443.9230769"	"0.00316804508728984"	"0.0177030516606722"	"0.0182197854941296"	"0.517687053160036"	"0.517687053160036"	"0.519289856337402"	"0.51907235595517"	"38413946507.4145"	"19886515309.5723"	"18527431197.8422"	NA	NA	NA	NA	NA	NA	NA
"Seychelles"	"Total"	"22928.625"	"4.68527988192841e-05"	"59.625"	"1.36075737956474e-07"	"1314"	"770"	"0.58599695585997"	"1"	"628.939290194368"	"5634"	"5634"	"6391.625"	"1764.83846976765"	"10588.6615302324"	"12353.5"	"21783.5"	"29260.625"	"0.039187008241771"	"0.00058525749193669"	"0.783599974368285"	"0.710497706100378"	"0.710497706100378"	"0.710308159683184"	"0.710573785742603"	"94961358.5498545"	"67469822.0880477"	"27491536.4618068"	0.7414	0.701733133	0.801697162	86478	46	40.67	0.884130435
"Seychelles"	"Pollinator dependent"	"6762"	"3.62746476900546e-05"	"42.5"	"2.47264331886626e-07"	"769"	"619"	"0.804941482444733"	"1"	"628.939290194368"	"5634"	"5634"	"6391.625"	"1764.83846976765"	"10588.6615302324"	"12353.5"	"21783.5"	"29260.625"	"0.039187008241771"	"0.552504432150714"	"0.231095542217571"	"0.710497706100378"	"0.710497706100378"	"0.710308159683184"	"0.710573785742603"	"94961358.5498545"	"67469822.0880477"	"27491536.4618068"	0.7414	0.701733133	0.801697162	86478	46	40.67	0.884130435
"Seychelles"	"VNP"	"21781.9886469656"	"4.75879048071734e-05"	"48.8878265389159"	"1.20212065827052e-07"	"157.882052972665"	"43.7434678878392"	"0.277064220183486"	"1.15030180091567"	"628.939290194368"	"5634"	"5634"	"6391.625"	"1764.83846976765"	"10588.6615302324"	"12353.5"	"21783.5"	"29260.625"	"0.039187008241771"	"0.552504432150714"	"0.231095542217571"	"0.710497706100378"	"0.710497706100378"	"0.710308159683184"	"0.710573785742603"	"94961358.5498545"	"67469822.0880477"	"27491536.4618068"	0.7414	0.701733133	0.801697162	86478	46	40.67	0.884130435
"Seychelles"	"VP"	"1146.63635303437"	"3.6223294767737e-05"	"10.7371734610841"	"3.40914810038404e-07"	"546.226974796368"	"439.845173374671"	"0.804941482444733"	"0.252639375554919"	"628.939290194368"	"5634"	"5634"	"6391.625"	"1764.83846976765"	"10588.6615302324"	"12353.5"	"21783.5"	"29260.625"	"0.039187008241771"	"0.552504432150714"	"0.231095542217571"	"0.710497706100378"	"0.710497706100378"	"0.710308159683184"	"0.710573785742603"	"94961358.5498545"	"67469822.0880477"	"27491536.4618068"	0.7414	0.701733133	0.801697162	86478	46	40.67	0.884130435
"Seychelles"	"Non pollinator dependent"	"16166.625"	"5.33614327858131e-05"	"17.125"	"6.43085576216342e-08"	"545"	"151"	"0.277064220183486"	"1"	"628.939290194368"	"5634"	"5634"	"6391.625"	"1764.83846976765"	"10588.6615302324"	"12353.5"	"21783.5"	"29260.625"	"0.039187008241771"	"0.552504432150714"	"0.231095542217571"	"0.710497706100378"	"0.710497706100378"	"0.710308159683184"	"0.710573785742603"	"94961358.5498545"	"67469822.0880477"	"27491536.4618068"	0.7414	0.701733133	0.801697162	86478	46	40.67	0.884130435
"Sierra Leone"	"Total"	"364108"	"0.000744025377557176"	"1.5"	"3.42328900519432e-09"	"555067"	"1212636"	"2.18466599527625"	"1"	"42693.1797185544"	"5244586"	"5244586"	"526623"	"44266.3417143616"	"5227875.15828564"	"5272141.5"	"5581137"	"890729.5"	"0.00176615010034711"	"1.68401293546469e-06"	"0.408775054604119"	"0.904264785603548"	"0.904264785603548"	"0.903741333810429"	"0.904261695410601"	"21619547919.0379"	"19549795867.4397"	"2069752051.59822"	0.332769231	NA	NA	6064681.533	7230	NA	NA
"Sierra Leone"	"VNP"	"362534.838004193"	"0.000792043079254425"	"1.5"	"3.68840489558357e-09"	"39643.4578595115"	"97557.0030791359"	"2.4608600850324"	"Inf"	"42693.1797185544"	"5244586"	"5244586"	"526623"	"44266.3417143616"	"5227875.15828564"	"5272141.5"	"5581137"	"890729.5"	"0.00176615010034711"	"0.377839175641988"	"0.0309358789621316"	"0.904264785603548"	"0.904264785603548"	"0.903741333810429"	"0.904261695410601"	"21619547919.0379"	"19549795867.4397"	"2069752051.59822"	0.332769231	NA	NA	6064681.533	7230	NA	NA
"Sierra Leone"	"Pollinator dependent"	"27555.5"	"0.000147821066906729"	"0"	"0"	"143224"	"199148"	"1.39046528514774"	"1"	"42693.1797185544"	"5244586"	"5244586"	"526623"	"44266.3417143616"	"5227875.15828564"	"5272141.5"	"5581137"	"890729.5"	"0.00176615010034711"	"0.377839175641988"	"0.0309358789621316"	"0.904264785603548"	"0.904264785603548"	"0.903741333810429"	"0.904261695410601"	"21619547919.0379"	"19549795867.4397"	"2069752051.59822"	0.332769231	NA	NA	6064681.533	7230	NA	NA
"Sierra Leone"	"Non pollinator dependent"	"336552.5"	"0.00111086411713313"	"1.5"	"5.63286636101905e-09"	"411843"	"1013488"	"2.4608600850324"	"1"	"42693.1797185544"	"5244586"	"5244586"	"526623"	"44266.3417143616"	"5227875.15828564"	"5272141.5"	"5581137"	"890729.5"	"0.00176615010034711"	"0.377839175641988"	"0.0309358789621316"	"0.904264785603548"	"0.904264785603548"	"0.903741333810429"	"0.904261695410601"	"21619547919.0379"	"19549795867.4397"	"2069752051.59822"	0.332769231	NA	NA	6064681.533	7230	NA	NA
"Sierra Leone"	"VP"	"1573.16199580713"	"4.96976312853871e-05"	"0"	"0"	"129437.448793665"	"180081.90811763"	"1.39046528514774"	"NaN"	"42693.1797185544"	"5244586"	"5244586"	"526623"	"44266.3417143616"	"5227875.15828564"	"5272141.5"	"5581137"	"890729.5"	"0.00176615010034711"	"0.377839175641988"	"0.0309358789621316"	"0.904264785603548"	"0.904264785603548"	"0.903741333810429"	"0.904261695410601"	"21619547919.0379"	"19549795867.4397"	"2069752051.59822"	0.332769231	NA	NA	6064681.533	7230	NA	NA
"Singapore"	"VP"	"268380.348739036"	"0.0084783815344033"	"32922.3412076792"	"0.00104531362369387"	"8.68763126883472"	"13.9087448037137"	"1.26666666666667"	"0.12279669047294"	"25.3402933299797"	"2683.46666666667"	"2683.46666666667"	"2683.46666666667"	"235483.347824687"	"1134577.91884198"	"1370061.26666667"	"775937.733333333"	"2143315.53333333"	"0.12521737680016"	"0.417355907745797"	"0.763061826983135"	"0.665774577227224"	"0.665774577227224"	"0.579175417922315"	"0.732039200195457"	"166320269.80393"	"109983536.355415"	"56336733.4485151"	0.877666667	0.57160381	0.697146647	4776993	71.9	16.35	0.227399166
"Singapore"	"Non pollinator dependent"	"894525.4"	"0.0029525740225497"	"121271.133333333"	"0.00045540272501066"	"0"	"152"	"Inf"	"1"	"25.3402933299797"	"2683.46666666667"	"2683.46666666667"	"2683.46666666667"	"235483.347824687"	"1134577.91884198"	"1370061.26666667"	"775937.733333333"	"2143315.53333333"	"0.12521737680016"	"0.417355907745797"	"0.763061826983135"	"0.665774577227224"	"0.665774577227224"	"0.579175417922315"	"0.732039200195457"	"166320269.80393"	"109983536.355415"	"56336733.4485151"	0.877666667	0.57160381	0.697146647	4776993	71.9	16.35	0.227399166
"Singapore"	"Total"	"2530007.66666667"	"0.00516986693347637"	"389375.6"	"0.000888630140247293"	"15"	"171"	"11.4"	"1"	"25.3402933299797"	"2683.46666666667"	"2683.46666666667"	"2683.46666666667"	"235483.347824687"	"1134577.91884198"	"1370061.26666667"	"775937.733333333"	"2143315.53333333"	"0.12521737680016"	"0.0565810919798308"	"1.18041773472893"	"0.665774577227224"	"0.665774577227224"	"0.579175417922315"	"0.732039200195457"	"166320269.80393"	"109983536.355415"	"56336733.4485151"	0.877666667	0.57160381	0.697146647	4776993	71.9	16.35	0.227399166
"Singapore"	"Pollinator dependent"	"1635482.26666667"	"0.00877352011633617"	"268104.466666667"	"0.00155982757238008"	"15"	"19"	"1.26666666666667"	"1"	"25.3402933299797"	"2683.46666666667"	"2683.46666666667"	"2683.46666666667"	"235483.347824687"	"1134577.91884198"	"1370061.26666667"	"775937.733333333"	"2143315.53333333"	"0.12521737680016"	"0.417355907745797"	"0.763061826983135"	"0.665774577227224"	"0.665774577227224"	"0.579175417922315"	"0.732039200195457"	"166320269.80393"	"109983536.355415"	"56336733.4485151"	0.877666667	0.57160381	0.697146647	4776993	71.9	16.35	0.227399166
"Singapore"	"VNP"	"2261627.31792763"	"0.00494105966444143"	"356453.258792321"	"0.000876495963184209"	"0"	"63.9653364758081"	"Inf"	"1.329531220513"	"25.3402933299797"	"2683.46666666667"	"2683.46666666667"	"2683.46666666667"	"235483.347824687"	"1134577.91884198"	"1370061.26666667"	"775937.733333333"	"2143315.53333333"	"0.12521737680016"	"0.417355907745797"	"0.763061826983135"	"0.665774577227224"	"0.665774577227224"	"0.579175417922315"	"0.732039200195457"	"166320269.80393"	"109983536.355415"	"56336733.4485151"	0.877666667	0.57160381	0.697146647	4776993	71.9	16.35	0.227399166
"Slovakia"	"VP"	"89520.8159446574"	"0.0028280447373139"	"60341.0840659634"	"0.00191588310335282"	"83506.9348227093"	"103358.181427756"	"1.20955841441407"	"0.136140320679743"	"112438.748668982"	"5677948.53333333"	"5677948.53333333"	"5677948.53333333"	"141618.480547675"	"5546924.85278566"	"5688543.33333333"	"5437028.2"	"5447623"	"0.0164330049903705"	"0.089968964445594"	"0.0833064133353819"	"0.408700089216361"	"0.408700089216361"	"0.40402606270694"	"0.413432725711026"	"18065709230.9294"	"7383400829.27354"	"10682308401.6559"	0.8116	0.848527996	0.831131222	5389386	4903	1940	0.395676117
"Slovakia"	"Pollinator dependent"	"453821.933333333"	"0.00243452096209496"	"443227.133333333"	"0.00257868849406332"	"206687"	"250000"	"1.20955841441407"	"1"	"112438.748668982"	"5677948.53333333"	"5677948.53333333"	"5677948.53333333"	"141618.480547675"	"5546924.85278566"	"5688543.33333333"	"5437028.2"	"5447623"	"0.0164330049903705"	"0.089968964445594"	"0.0833064133353819"	"0.408700089216361"	"0.408700089216361"	"0.40402606270694"	"0.413432725711026"	"18065709230.9294"	"7383400829.27354"	"10682308401.6559"	0.8116	0.848527996	0.831131222	5389386	4903	1940	0.395676117
"Slovakia"	"Total"	"943938.933333333"	"0.001928863197909"	"1174264.46666667"	"0.00267989775862024"	"1122567"	"1039090"	"0.925637400707486"	"1"	"112438.748668982"	"5677948.53333333"	"5677948.53333333"	"5677948.53333333"	"141618.480547675"	"5546924.85278566"	"5688543.33333333"	"5437028.2"	"5447623"	"0.0164330049903705"	"0.134193818723016"	"0.173275377780976"	"0.408700089216361"	"0.408700089216361"	"0.40402606270694"	"0.413432725711026"	"18065709230.9294"	"7383400829.27354"	"10682308401.6559"	0.8116	0.848527996	0.831131222	5389386	4903	1940	0.395676117
"Slovakia"	"Non pollinator dependent"	"490117"	"0.00161773687165283"	"731037.333333333"	"0.0027452237357216"	"915880"	"789090"	"0.861564833821025"	"1"	"112438.748668982"	"5677948.53333333"	"5677948.53333333"	"5677948.53333333"	"141618.480547675"	"5546924.85278566"	"5688543.33333333"	"5437028.2"	"5447623"	"0.0164330049903705"	"0.089968964445594"	"0.0833064133353819"	"0.408700089216361"	"0.408700089216361"	"0.40402606270694"	"0.413432725711026"	"18065709230.9294"	"7383400829.27354"	"10682308401.6559"	0.8116	0.848527996	0.831131222	5389386	4903	1940	0.395676117
"Slovakia"	"VNP"	"854418.117388677"	"0.0018666784146672"	"1113923.3826007"	"0.00273906697179295"	"545840.609687968"	"470277.074178581"	"0.861564833821025"	"2.51321117058726"	"112438.748668982"	"5677948.53333333"	"5677948.53333333"	"5677948.53333333"	"141618.480547675"	"5546924.85278566"	"5688543.33333333"	"5437028.2"	"5447623"	"0.0164330049903705"	"0.089968964445594"	"0.0833064133353819"	"0.408700089216361"	"0.408700089216361"	"0.40402606270694"	"0.413432725711026"	"18065709230.9294"	"7383400829.27354"	"10682308401.6559"	0.8116	0.848527996	0.831131222	5389386	4903	1940	0.395676117
"Slovenia"	"VP"	"43067.3678254407"	"0.00136053767655553"	"56690.4323243476"	"0.0017999716626445"	"6519.09373606067"	"10216.1643553825"	"1.54856829702699"	"0.290457810369305"	"90977.8768802419"	"1080700.73333333"	"1080700.73333333"	"1080700.73333333"	"77354.8123813349"	"1094439.05428533"	"1171793.86666667"	"1340209.4"	"1431302.53333333"	"0.0300896329199823"	"0.30569791487828"	"0.200006120299375"	"0.899318102823015"	"0.899318102823015"	"0.893148888349181"	"0.90384538223326"	"5404215042.87871"	"4860396656.46074"	"543818386.417962"	0.867666667	0.831182812	0.784280168	2027322	2067.5	1248	0.60362757
"Slovenia"	"Total"	"723815.466666667"	"0.00147905861960844"	"373213.666666667"	"0.000851745494458837"	"143337"	"128371"	"0.895588717497924"	"1"	"90977.8768802419"	"1080700.73333333"	"1080700.73333333"	"1080700.73333333"	"77354.8123813349"	"1094439.05428533"	"1171793.86666667"	"1340209.4"	"1431302.53333333"	"0.0300896329199823"	"0.124388470771937"	"0.505704035177655"	"0.899318102823015"	"0.899318102823015"	"0.893148888349181"	"0.90384538223326"	"5404215042.87871"	"4860396656.46074"	"543818386.417962"	0.867666667	0.831182812	0.784280168	2027322	2067.5	1248	0.60362757
"Slovenia"	"Pollinator dependent"	"286269.266666667"	"0.00153568719207684"	"195176.133333333"	"0.0011355316755031"	"7299"	"11303"	"1.54856829702699"	"1"	"90977.8768802419"	"1080700.73333333"	"1080700.73333333"	"1080700.73333333"	"77354.8123813349"	"1094439.05428533"	"1171793.86666667"	"1340209.4"	"1431302.53333333"	"0.0300896329199823"	"0.30569791487828"	"0.200006120299375"	"0.899318102823015"	"0.899318102823015"	"0.893148888349181"	"0.90384538223326"	"5404215042.87871"	"4860396656.46074"	"543818386.417962"	0.867666667	0.831182812	0.784280168	2027322	2067.5	1248	0.60362757
"Slovenia"	"VNP"	"680748.098841226"	"0.00148725519282802"	"316523.234342319"	"0.000778310564742769"	"14535.8115267541"	"12508.8459387381"	"0.860553668827827"	"1.6217312482656"	"90977.8768802419"	"1080700.73333333"	"1080700.73333333"	"1080700.73333333"	"77354.8123813349"	"1094439.05428533"	"1171793.86666667"	"1340209.4"	"1431302.53333333"	"0.0300896329199823"	"0.30569791487828"	"0.200006120299375"	"0.899318102823015"	"0.899318102823015"	"0.893148888349181"	"0.90384538223326"	"5404215042.87871"	"4860396656.46074"	"543818386.417962"	0.867666667	0.831182812	0.784280168	2027322	2067.5	1248	0.60362757
"Slovenia"	"Non pollinator dependent"	"437546.2"	"0.00144421560727659"	"178037.533333333"	"0.000668574421674761"	"136038"	"117068"	"0.860553668827827"	"1"	"90977.8768802419"	"1080700.73333333"	"1080700.73333333"	"1080700.73333333"	"77354.8123813349"	"1094439.05428533"	"1171793.86666667"	"1340209.4"	"1431302.53333333"	"0.0300896329199823"	"0.30569791487828"	"0.200006120299375"	"0.899318102823015"	"0.899318102823015"	"0.893148888349181"	"0.90384538223326"	"5404215042.87871"	"4860396656.46074"	"543818386.417962"	0.867666667	0.831182812	0.784280168	2027322	2067.5	1248	0.60362757
"South Africa"	"VNP"	"3455609.17735233"	"0.00754959536743428"	"3571399.61717244"	"0.00878184522137607"	"898071.405320141"	"703761.491555096"	"0.783636454057037"	"1.60027498581486"	"1635214.70181593"	"24530953.6"	"24530953.6"	"24530953.6"	"1269547.94163603"	"21763980.9916973"	"23033528.9333333"	"25546921.0666667"	"24049496.4"	"0.0038330403173988"	"0.11698687101545"	"0.0305335513525902"	"0.813725641648204"	"0.813725641648204"	"0.81990999317394"	"0.810877065519313"	"128185163288.44"	"104306832912.135"	"23878330376.3046"	0.631133333	0.793639231	0.733039957	50077069	121909	9241	0.075802443
"South Africa"	"Total"	"3547791.86666667"	"0.00724962698729757"	"4029249.06666667"	"0.00919552268607297"	"6188750"	"5629665"	"0.909661078569986"	"1"	"1635214.70181593"	"24530953.6"	"24530953.6"	"24530953.6"	"1269547.94163603"	"21763980.9916973"	"23033528.9333333"	"25546921.0666667"	"24049496.4"	"0.0038330403173988"	"0.0747420169125316"	"0.14752042236804"	"0.813725641648204"	"0.813725641648204"	"0.81990999317394"	"0.810877065519313"	"128185163288.44"	"104306832912.135"	"23878330376.3046"	0.631133333	0.793639231	0.733039957	50077069	121909	9241	0.075802443
"South Africa"	"VP"	"92182.6893143374"	"0.00291213576011214"	"457849.44949423"	"0.0145371273609613"	"985497.375575363"	"1396194.89035432"	"1.43252343259914"	"0.205153469181028"	"1635214.70181593"	"24530953.6"	"24530953.6"	"24530953.6"	"1269547.94163603"	"21763980.9916973"	"23033528.9333333"	"25546921.0666667"	"24049496.4"	"0.0038330403173988"	"0.11698687101545"	"0.0305335513525902"	"0.813725641648204"	"0.813725641648204"	"0.81990999317394"	"0.810877065519313"	"128185163288.44"	"104306832912.135"	"23878330376.3046"	0.631133333	0.793639231	0.733039957	50077069	121909	9241	0.075802443
"South Africa"	"Non pollinator dependent"	"2813475.33333333"	"0.00928648217511137"	"1797507.86666667"	"0.00675008106387586"	"4986792"	"3907832"	"0.783636454057037"	"1"	"1635214.70181593"	"24530953.6"	"24530953.6"	"24530953.6"	"1269547.94163603"	"21763980.9916973"	"23033528.9333333"	"25546921.0666667"	"24049496.4"	"0.0038330403173988"	"0.11698687101545"	"0.0305335513525902"	"0.813725641648204"	"0.813725641648204"	"0.81990999317394"	"0.810877065519313"	"128185163288.44"	"104306832912.135"	"23878330376.3046"	0.631133333	0.793639231	0.733039957	50077069	121909	9241	0.075802443
"South Africa"	"Pollinator dependent"	"734316.533333333"	"0.00393923004135594"	"2231741.2"	"0.012984235217926"	"1201958"	"1721833"	"1.43252343259914"	"1"	"1635214.70181593"	"24530953.6"	"24530953.6"	"24530953.6"	"1269547.94163603"	"21763980.9916973"	"23033528.9333333"	"25546921.0666667"	"24049496.4"	"0.0038330403173988"	"0.11698687101545"	"0.0305335513525902"	"0.813725641648204"	"0.813725641648204"	"0.81990999317394"	"0.810877065519313"	"128185163288.44"	"104306832912.135"	"23878330376.3046"	0.631133333	0.793639231	0.733039957	50077069	121909	9241	0.075802443
"Spain"	"VNP"	"17603350.8642381"	"0.0384586824826637"	"9788207.57678203"	"0.0240685818301273"	"6242322.6343755"	"5836360.25728243"	"0.934966133461685"	"1.15592298573103"	"3122316.8985737"	"62324270.8666667"	"62324270.8666667"	"62324270.8666667"	"2592640.54445093"	"57084052.5888824"	"59676693.1333333"	"72257315.5333333"	"69609737.8"	"0.0175847677032221"	"0.186857878573037"	"0.0836132153912523"	"0.40338931314066"	"0.40338931314066"	"0.404448598720947"	"0.40260106343722"	"194537172120.701"	"78474533625.6828"	"116062638495.018"	0.856533333	0.854745782	0.750432652	44841616	50592.4	18417.87	0.364044204
"Spain"	"VP"	"1224071.0690952"	"0.0386695285171769"	"1753747.42321797"	"0.0556830409612596"	"961014.764355428"	"917331.354254467"	"0.95892489871054"	"0.207106044877184"	"3122316.8985737"	"62324270.8666667"	"62324270.8666667"	"62324270.8666667"	"2592640.54445093"	"57084052.5888824"	"59676693.1333333"	"72257315.5333333"	"69609737.8"	"0.0175847677032221"	"0.186857878573037"	"0.0836132153912523"	"0.40338931314066"	"0.40338931314066"	"0.404448598720947"	"0.40260106343722"	"194537172120.701"	"78474533625.6828"	"116062638495.018"	0.856533333	0.854745782	0.750432652	44841616	50592.4	18417.87	0.364044204
"Spain"	"Non pollinator dependent"	"13007127.9333333"	"0.0429328312465365"	"3074083.26666667"	"0.0115439334825188"	"10481585"	"9799927"	"0.934966133461685"	"1"	"3122316.8985737"	"62324270.8666667"	"62324270.8666667"	"62324270.8666667"	"2592640.54445093"	"57084052.5888824"	"59676693.1333333"	"72257315.5333333"	"69609737.8"	"0.0175847677032221"	"0.186857878573037"	"0.0836132153912523"	"0.40338931314066"	"0.40338931314066"	"0.404448598720947"	"0.40260106343722"	"194537172120.701"	"78474533625.6828"	"116062638495.018"	0.856533333	0.854745782	0.750432652	44841616	50592.4	18417.87	0.364044204
"Spain"	"Total"	"18827421.9333333"	"0.0384723206092055"	"11541955"	"0.026340965099965"	"12857696"	"12078439"	"0.939393729638654"	"1"	"3122316.8985737"	"62324270.8666667"	"62324270.8666667"	"62324270.8666667"	"2592640.54445093"	"57084052.5888824"	"59676693.1333333"	"72257315.5333333"	"69609737.8"	"0.0175847677032221"	"0.0441616843249576"	"0.270471093964289"	"0.40338931314066"	"0.40338931314066"	"0.404448598720947"	"0.40260106343722"	"194537172120.701"	"78474533625.6828"	"116062638495.018"	0.856533333	0.854745782	0.750432652	44841616	50592.4	18417.87	0.364044204
"Spain"	"Pollinator dependent"	"5820294"	"0.0312228799619252"	"8467871.73333333"	"0.0492659446269249"	"2376111"	"2278512"	"0.95892489871054"	"1"	"3122316.8985737"	"62324270.8666667"	"62324270.8666667"	"62324270.8666667"	"2592640.54445093"	"57084052.5888824"	"59676693.1333333"	"72257315.5333333"	"69609737.8"	"0.0175847677032221"	"0.186857878573037"	"0.0836132153912523"	"0.40338931314066"	"0.40338931314066"	"0.404448598720947"	"0.40260106343722"	"194537172120.701"	"78474533625.6828"	"116062638495.018"	0.856533333	0.854745782	0.750432652	44841616	50592.4	18417.87	0.364044204
"Sri Lanka"	"VP"	"20906.0078592106"	"0.000660439975670396"	"6162.97983132499"	"0.000195680092724751"	"330728.857687119"	"343821.33617117"	"1.05968514920045"	"0.143946218400729"	"493079.020743296"	"4001770.23076923"	"4001770.23076923"	"3689244.84615385"	"507822.048771182"	"3678323.72045959"	"4186145.76923077"	"5240328.69230769"	"5112178.84615385"	"0.00408945157991474"	"0.310384154280145"	"0.0444409334722174"	"0.540014490800277"	"0.540014490800277"	"0.547880907489789"	"0.537489582558733"	"20410615052.8684"	"11022411218.0561"	"9388203834.81223"	0.733733333	0.730927267	0.70372071	19946287	6561	2070	0.315500686
"Sri Lanka"	"Pollinator dependent"	"227190"	"0.0012187573511836"	"42814.4615384615"	"0.000249093864173961"	"603651"	"639680"	"1.05968514920045"	"1"	"493079.020743296"	"4001770.23076923"	"4001770.23076923"	"3689244.84615385"	"507822.048771182"	"3678323.72045959"	"4186145.76923077"	"5240328.69230769"	"5112178.84615385"	"0.00408945157991474"	"0.310384154280145"	"0.0444409334722174"	"0.540014490800277"	"0.540014490800277"	"0.547880907489789"	"0.537489582558733"	"20410615052.8684"	"11022411218.0561"	"9388203834.81223"	0.733733333	0.730927267	0.70372071	19946287	6561	2070	0.315500686
"Sri Lanka"	"VNP"	"1793023.2998331"	"0.0039172833799722"	"384832.327860983"	"0.000946278294707513"	"516635.582773233"	"672924.110672163"	"1.30251212481338"	"8.98837248052918"	"493079.020743296"	"4001770.23076923"	"4001770.23076923"	"3689244.84615385"	"507822.048771182"	"3678323.72045959"	"4186145.76923077"	"5240328.69230769"	"5112178.84615385"	"0.00408945157991474"	"0.310384154280145"	"0.0444409334722174"	"0.540014490800277"	"0.540014490800277"	"0.547880907489789"	"0.537489582558733"	"20410615052.8684"	"11022411218.0561"	"9388203834.81223"	0.733733333	0.730927267	0.70372071	19946287	6561	2070	0.315500686
"Sri Lanka"	"Total"	"1813929.30769231"	"0.00370661847039284"	"390995.307692308"	"0.00089232662527043"	"1746349"	"2128058"	"1.21857543938812"	"1"	"493079.020743296"	"4001770.23076923"	"4001770.23076923"	"3689244.84615385"	"507822.048771182"	"3678323.72045959"	"4186145.76923077"	"5240328.69230769"	"5112178.84615385"	"0.00408945157991474"	"0.0681081113615187"	"0.354825087752362"	"0.540014490800277"	"0.540014490800277"	"0.547880907489789"	"0.537489582558733"	"20410615052.8684"	"11022411218.0561"	"9388203834.81223"	0.733733333	0.730927267	0.70372071	19946287	6561	2070	0.315500686
